Depth,Code,Name,isLeaf(최종카테고리),,,,,,,,
4,0005000100120003,유아동 > 장난감/완구 > 물놀이완구 > 목욕놀이완구,1,,,,,,,,
4,0005000100120004,유아동 > 장난감/완구 > 물놀이완구 > 물총,1,,,,,,,,
4,0005000100120005,유아동 > 장난감/완구 > 물놀이완구 > 유아구명조끼,1,,,,,,,,
4,0005000100120006,유아동 > 장난감/완구 > 물놀이완구 > 유아목튜브/암링,1,,,,,,,,
4,0005000100120007,유아동 > 장난감/완구 > 물놀이완구 > 유아보트,1,,,,,,,,
4,0005000100120008,유아동 > 장난감/완구 > 물놀이완구 > 유아스노클,1,,,,,,,,
4,0005000100120009,유아동 > 장난감/완구 > 물놀이완구 > 유아튜브,1,,,,,,,,
4,0005000100120010,유아동 > 장난감/완구 > 물놀이완구 > 유아풀장,1,,,,,,,,
3,000500010013,유아동 > 장난감/완구 > 미술/공작놀이,0,,,,,,,,
4,0005000100130001,유아동 > 장난감/완구 > 미술/공작놀이 > 기타미술/공작놀이,1,,,,,,,,
4,0005000100130002,유아동 > 장난감/완구 > 미술/공작놀이 > 비즈공작놀이,1,,,,,,,,
4,0005000100130003,유아동 > 장난감/완구 > 미술/공작놀이 > 양초/비누공작놀이,1,,,,,,,,
4,0005000100130004,유아동 > 장난감/완구 > 미술/공작놀이 > 유아물감,1,,,,,,,,
4,0005000100130005,유아동 > 장난감/완구 > 미술/공작놀이 > 유아스케치북,1,,,,,,,,
4,0005000100130006,유아동 > 장난감/완구 > 미술/공작놀이 > 종이접기,1,,,,,,,,
4,0005000100130007,유아동 > 장난감/완구 > 미술/공작놀이 > 찍기놀이완구,1,,,,,,,,
4,0005000100130008,유아동 > 장난감/완구 > 미술/공작놀이 > 클레이/점토놀이,1,,,,,,,,
4,0005000100130009,유아동 > 장난감/완구 > 미술/공작놀이 > 플레이콘,1,,,,,,,,
3,000500010014,유아동 > 장난감/완구 > 블록,0,,,,,,,,
4,0005000100140001,유아동 > 장난감/완구 > 블록 > 기타블록,1,,,,,,,,
4,0005000100140002,유아동 > 장난감/완구 > 블록 > 레고,1,,,,,,,,
4,0005000100140003,유아동 > 장난감/완구 > 블록 > 몰펀/조이픽스,1,,,,,,,,
4,0005000100140004,유아동 > 장난감/완구 > 블록 > 블록조립판,1,,,,,,,,
4,0005000100140005,유아동 > 장난감/완구 > 블록 > 사각/십자블록,1,,,,,,,,
4,0005000100140006,유아동 > 장난감/완구 > 블록 > 옥스포드,1,,,,,,,,
4,0005000100140007,유아동 > 장난감/완구 > 블록 > 원목블록,1,,,,,,,,
4,0005000100140008,유아동 > 장난감/완구 > 블록 > 자석블록,1,,,,,,,,
4,0005000100140009,유아동 > 장난감/완구 > 블록 > 호환/리필블록,1,,,,,,,,
3,000500010015,유아동 > 장난감/완구 > 스포츠완구,0,,,,,,,,
4,0005000100150001,유아동 > 장난감/완구 > 스포츠완구 > 골프완구,1,,,,,,,,
4,0005000100150002,유아동 > 장난감/완구 > 스포츠완구 > 공/소프트볼,1,,,,,,,,
4,0005000100150003,유아동 > 장난감/완구 > 스포츠완구 > 권투완구,1,,,,,,,,
4,0005000100150004,유아동 > 장난감/완구 > 스포츠완구 > 기타스포츠완구,1,,,,,,,,
4,0005000100150005,유아동 > 장난감/완구 > 스포츠완구 > 농구완구,1,,,,,,,,
4,0005000100150006,유아동 > 장난감/완구 > 스포츠완구 > 눈썰매,1,,,,,,,,
4,0005000100150007,유아동 > 장난감/완구 > 스포츠완구 > 볼링완구,1,,,,,,,,
4,0005000100150008,유아동 > 장난감/완구 > 스포츠완구 > 스카이콩콩,1,,,,,,,,
4,0005000100150009,유아동 > 장난감/완구 > 스포츠완구 > 야구/캐치볼완구,1,,,,,,,,
4,0005000100150010,유아동 > 장난감/완구 > 스포츠완구 > 양궁/투호완구,1,,,,,,,,
4,0005000100150011,유아동 > 장난감/완구 > 스포츠완구 > 요요,1,,,,,,,,
4,0005000100150012,유아동 > 장난감/완구 > 스포츠완구 > 점핑볼,1,,,,,,,,
4,0005000100150013,유아동 > 장난감/완구 > 스포츠완구 > 축구완구,1,,,,,,,,
4,0005000100150014,유아동 > 장난감/완구 > 스포츠완구 > 트램펄린,1,,,,,,,,
4,0005000100150015,유아동 > 장난감/완구 > 스포츠완구 > 팽이,1,,,,,,,,
3,000500010016,유아동 > 장난감/완구 > 승용완구,0,,,,,,,,
4,0005000100160001,유아동 > 장난감/완구 > 승용완구 > 기타승용완구,1,,,,,,,,
4,0005000100160002,유아동 > 장난감/완구 > 승용완구 > 붕붕카/푸시카,1,,,,,,,,
4,0005000100160003,유아동 > 장난감/완구 > 승용완구 > 세발자전거,1,,,,,,,,
4,0005000100160004,유아동 > 장난감/완구 > 승용완구 > 스프링카,1,,,,,,,,
4,0005000100160005,유아동 > 장난감/완구 > 승용완구 > 전동차/오토바이,1,,,,,,,,
4,0005000100160006,유아동 > 장난감/완구 > 승용완구 > 지붕차,1,,,,,,,,
4,0005000100160007,유아동 > 장난감/완구 > 승용완구 > 흔들말,1,,,,,,,,
3,000500010017,유아동 > 장난감/완구 > 신생아/영유아완구,0,,,,,,,,
4,0005000100170001,유아동 > 장난감/완구 > 신생아/영유아완구 > 기타신생아/영유아완구,1,,,,,,,,
4,0005000100170002,유아동 > 장난감/완구 > 신생아/영유아완구 > 딸랑이,1,,,,,,,,
4,0005000100170003,유아동 > 장난감/완구 > 신생아/영유아완구 > 모빌,1,,,,,,,,
4,0005000100170004,유아동 > 장난감/완구 > 신생아/영유아완구 > 아기걸음마,1,,,,,,,,
4,0005000100170005,유아동 > 장난감/완구 > 신생아/영유아완구 > 아기체육관,1,,,,,,,,
4,0005000100170006,유아동 > 장난감/완구 > 신생아/영유아완구 > 오뚝이,1,,,,,,,,
4,0005000100170007,유아동 > 장난감/완구 > 신생아/영유아완구 > 플레이매트,1,,,,,,,,
3,000500010018,유아동 > 장난감/완구 > 언어/학습완구,0,,,,,,,,
4,0005000100180001,유아동 > 장난감/완구 > 언어/학습완구 > 기타학습완구,1,,,,,,,,
4,0005000100180002,유아동 > 장난감/완구 > 언어/학습완구 > 디지털학습완구,1,,,,,,,,
4,0005000100180003,유아동 > 장난감/완구 > 언어/학습완구 > 사운드북/사운드펜,1,,,,,,,,
4,0005000100180004,유아동 > 장난감/완구 > 언어/학습완구 > 셈놀이/숫자놀이판,1,,,,,,,,
4,0005000100180005,유아동 > 장난감/완구 > 언어/학습완구 > 숫자학습완구,1,,,,,,,,
4,0005000100180006,유아동 > 장난감/완구 > 언어/학습완구 > 스티커북/색칠북,1,,,,,,,,
4,0005000100180007,유아동 > 장난감/완구 > 언어/학습완구 > 언어학습완구,1,,,,,,,,
4,0005000100180008,유아동 > 장난감/완구 > 언어/학습완구 > 유아용컴퓨터,1,,,,,,,,
4,0005000100180009,유아동 > 장난감/완구 > 언어/학습완구 > 자석학습완구,1,,,,,,,,
4,0005000100180010,유아동 > 장난감/완구 > 언어/학습완구 > 학습벽보,1,,,,,,,,
4,0005000100180011,유아동 > 장난감/완구 > 언어/학습완구 > 학습보드판,1,,,,,,,,
4,0005000100180012,유아동 > 장난감/완구 > 언어/학습완구 > 학습카드,1,,,,,,,,
2,00050002,유아동 > 출산/육아,0,,,,,,,,
3,000500020001,유아동 > 출산/육아 > 기저귀,0,,,,,,,,
4,0005000200010001,유아동 > 출산/육아 > 기저귀 > 국내기저귀,1,,,,,,,,
4,0005000200010002,유아동 > 출산/육아 > 기저귀 > 수입기저귀,1,,,,,,,,
3,000500020002,유아동 > 출산/육아 > 놀이방매트,1,,,,,,,,
4,0005000200020001,유아동 > 출산/육아 > 놀이방매트 > 놀이방매트,1,,,,,,,,
3,000500020003,유아동 > 출산/육아 > 분유,0,,,,,,,,
4,0005000200030001,유아동 > 출산/육아 > 분유 > 국내분유,1,,,,,,,,
4,0005000200030002,유아동 > 출산/육아 > 분유 > 수입분유,1,,,,,,,,
3,000500020004,유아동 > 출산/육아 > 소독/세정용품,0,,,,,,,,
4,0005000200040001,유아동 > 출산/육아 > 소독/세정용품 > 젖병건조대,1,,,,,,,,
4,0005000200040002,유아동 > 출산/육아 > 소독/세정용품 > 젖병세정제,1,,,,,,,,
4,0005000200040003,유아동 > 출산/육아 > 소독/세정용품 > 젖병소독기,1,,,,,,,,
4,0005000200040004,유아동 > 출산/육아 > 소독/세정용품 > 젖병솔/집게,1,,,,,,,,
3,000500020005,유아동 > 출산/육아 > 수유용품,0,,,,,,,,
4,0005000200050001,유아동 > 출산/육아 > 수유용품 > 기타수유용품,1,,,,,,,,
4,0005000200050002,유아동 > 출산/육아 > 수유용품 > 모유저장팩,1,,,,,,,,
4,0005000200050003,유아동 > 출산/육아 > 수유용품 > 모유촉진용품,1,,,,,,,,
4,0005000200050004,유아동 > 출산/육아 > 수유용품 > 보틀워머,1,,,,,,,,
4,0005000200050005,유아동 > 출산/육아 > 수유용품 > 분유케이스,1,,,,,,,,
4,0005000200050006,유아동 > 출산/육아 > 수유용품 > 수유등,1,,,,,,,,
4,0005000200050007,유아동 > 출산/육아 > 수유용품 > 수유쿠션,1,,,,,,,,
4,0005000200050008,유아동 > 출산/육아 > 수유용품 > 수유패드,1,,,,,,,,
4,0005000200050009,유아동 > 출산/육아 > 수유용품 > 유두보호용품,1,,,,,,,,
4,0005000200050010,유아동 > 출산/육아 > 수유용품 > 유축기,1,,,,,,,,
4,0005000200050011,유아동 > 출산/육아 > 수유용품 > 일회용젖병/팩,1,,,,,,,,
4,0005000200050012,유아동 > 출산/육아 > 수유용품 > 젖꼭지,1,,,,,,,,
4,0005000200050013,유아동 > 출산/육아 > 수유용품 > 젖병,1,,,,,,,,
4,0005000200050014,유아동 > 출산/육아 > 수유용품 > 치발기,1,,,,,,,,
3,000500020006,유아동 > 출산/육아 > 유모차/카시트,0,,,,,,,,
4,0005000200060001,유아동 > 출산/육아 > 유모차/카시트 > 기타유모차용품,1,,,,,,,,
4,0005000200060002,유아동 > 출산/육아 > 유모차/카시트 > 유모차,1,,,,,,,,
4,0005000200060003,유아동 > 출산/육아 > 유모차/카시트 > 유모차목쿠션/블랭킷,1,,,,,,,,
4,0005000200060004,유아동 > 출산/육아 > 유모차/카시트 > 유모차시트,1,,,,,,,,
4,0005000200060005,유아동 > 출산/육아 > 유모차/카시트 > 유모차장난감,1,,,,,,,,
4,0005000200060006,유아동 > 출산/육아 > 유모차/카시트 > 유모차정리함,1,,,,,,,,
4,0005000200060007,유아동 > 출산/육아 > 유모차/카시트 > 유모차커버,1,,,,,,,,
4,0005000200060008,유아동 > 출산/육아 > 유모차/카시트 > 유모차풋머프,1,,,,,,,,
4,0005000200060009,유아동 > 출산/육아 > 유모차/카시트 > 유아웨건,1,,,,,,,,
4,0005000200060010,유아동 > 출산/육아 > 유모차/카시트 > 카시트,1,,,,,,,,
4,0005000200060011,유아동 > 출산/육아 > 유모차/카시트 > 카시트용품,1,,,,,,,,
3,000500020007,유아동 > 출산/육아 > 유아가구,0,,,,,,,,
4,0005000200070001,유아동 > 출산/육아 > 유아가구 > 기저귀정리함,1,,,,,,,,
4,0005000200070002,유아동 > 출산/육아 > 유아가구 > 기타유아가구,1,,,,,,,,
4,0005000200070003,유아동 > 출산/육아 > 유아가구 > 유아소파,1,,,,,,,,
4,0005000200070004,유아동 > 출산/육아 > 유아가구 > 유아식탁의자,1,,,,,,,,
4,0005000200070005,유아동 > 출산/육아 > 유아가구 > 유아옷장/옷걸이,1,,,,,,,,
4,0005000200070006,유아동 > 출산/육아 > 유아가구 > 유아책꽂이/책장,1,,,,,,,,
4,0005000200070007,유아동 > 출산/육아 > 유아가구 > 유아책상/의자,1,,,,,,,,
4,0005000200070008,유아동 > 출산/육아 > 유아가구 > 유아침대,1,,,,,,,,
4,0005000200070009,유아동 > 출산/육아 > 유아가구 > 장난감정리함,1,,,,,,,,
3,000500020008,유아동 > 출산/육아 > 유아구강용품,0,,,,,,,,
4,0005000200080001,유아동 > 출산/육아 > 유아구강용품 > 기타유아구강용품,1,,,,,,,,
4,0005000200080002,유아동 > 출산/육아 > 유아구강용품 > 손가락빨기방지용품,1,,,,,,,,
4,0005000200080003,유아동 > 출산/육아 > 유아구강용품 > 유아구강세정제,1,,,,,,,,
4,0005000200080004,유아동 > 출산/육아 > 유아구강용품 > 유아구강청결티슈,1,,,,,,,,
4,0005000200080005,유아동 > 출산/육아 > 유아구강용품 > 유아전동칫솔,1,,,,,,,,
4,0005000200080006,유아동 > 출산/육아 > 유아구강용품 > 유아치약,1,,,,,,,,
4,0005000200080007,유아동 > 출산/육아 > 유아구강용품 > 유아칫솔,1,,,,,,,,
3,000500020009,유아동 > 출산/육아 > 유아목욕용품,0,,,,,,,,
4,0005000200090001,유아동 > 출산/육아 > 유아목욕용품 > 기타유아목욕용품,1,,,,,,,,
4,0005000200090002,유아동 > 출산/육아 > 유아목욕용품 > 아기욕조,1,,,,,,,,
4,0005000200090003,유아동 > 출산/육아 > 유아목욕용품 > 유아목욕가운/타월,1,,,,,,,,
4,0005000200090004,유아동 > 출산/육아 > 유아목욕용품 > 유아목욕장갑/스펀지,1,,,,,,,,
4,0005000200090005,유아동 > 출산/육아 > 유아목욕용품 > 유아목욕장난감,1,,,,,,,,
4,0005000200090006,유아동 > 출산/육아 > 유아목욕용품 > 유아샴푸의자,1,,,,,,,,
4,0005000200090007,유아동 > 출산/육아 > 유아목욕용품 > 유아샴푸캡,1,,,,,,,,
4,0005000200090008,유아동 > 출산/육아 > 유아목욕용품 > 유아욕실정리망/정리함,1,,,,,,,,
4,0005000200090009,유아동 > 출산/육아 > 유아목욕용품 > 탕온계/욕실온도계,1,,,,,,,,
3,000500020010,유아동 > 출산/육아 > 유아발육용품,0,,,,,,,,
4,0005000200100001,유아동 > 출산/육아 > 유아발육용품 > 기타유아발육용품,1,,,,,,,,
4,0005000200100002,유아동 > 출산/육아 > 유아발육용품 > 바운서,1,,,,,,,,
4,0005000200100003,유아동 > 출산/육아 > 유아발육용품 > 보행기,1,,,,,,,,
4,0005000200100004,유아동 > 출산/육아 > 유아발육용품 > 쏘서/점퍼루,1,,,,,,,,
3,000500020011,유아동 > 출산/육아 > 유아세탁용품,0,,,,,,,,
4,0005000200110001,유아동 > 출산/육아 > 유아세탁용품 > 유아섬유유연제,1,,,,,,,,
4,0005000200110002,유아동 > 출산/육아 > 유아세탁용품 > 유아세제,1,,,,,,,,
4,0005000200110003,유아동 > 출산/육아 > 유아세탁용품 > 유아세탁비누,1,,,,,,,,
4,0005000200110004,유아동 > 출산/육아 > 유아세탁용품 > 유아표백제/얼룩제거제,1,,,,,,,,
3,000500020012,유아동 > 출산/육아 > 유아스킨/바디케어,0,,,,,,,,
4,0005000200120001,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아로션/크림,1,,,,,,,,
4,0005000200120002,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아립케어,1,,,,,,,,
4,0005000200120003,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아메이크업,1,,,,,,,,
4,0005000200120004,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아바스/샴푸,1,,,,,,,,
4,0005000200120005,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아비누,1,,,,,,,,
4,0005000200120006,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아선케어,1,,,,,,,,
4,0005000200120007,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아수딩젤,1,,,,,,,,
4,0005000200120008,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아스킨/바디세트,1,,,,,,,,
4,0005000200120009,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아오일,1,,,,,,,,
4,0005000200120010,유아동 > 출산/육아 > 유아스킨/바디케어 > 유아핸드워시,1,,,,,,,,
4,0005000200120011,유아동 > 출산/육아 > 유아스킨/바디케어 > 파우더/기저귀크림,1,,,,,,,,
3,000500020013,유아동 > 출산/육아 > 유아안전용품,0,,,,,,,,
4,0005000200130001,유아동 > 출산/육아 > 유아안전용품 > 기타유아안전용품,1,,,,,,,,
4,0005000200130002,유아동 > 출산/육아 > 유아안전용품 > 모서리보호대,1,,,,,,,,
4,0005000200130003,유아동 > 출산/육아 > 유아안전용품 > 문닫힘방지,1,,,,,,,,
4,0005000200130004,유아동 > 출산/육아 > 유아안전용품 > 유아디딤대,1,,,,,,,,
4,0005000200130005,유아동 > 출산/육아 > 유아안전용품 > 유아머리/무릎보호대,1,,,,,,,,
4,0005000200130006,유아동 > 출산/육아 > 유아안전용품 > 유아미끄럼방지용품,1,,,,,,,,
4,0005000200130007,유아동 > 출산/육아 > 유아안전용품 > 유아안전문/칸막이,1,,,,,,,,
4,0005000200130008,유아동 > 출산/육아 > 유아안전용품 > 유아안전잠금장치,1,,,,,,,,
4,0005000200130009,유아동 > 출산/육아 > 유아안전용품 > 유아해충퇴치용품,1,,,,,,,,
3,000500020014,유아동 > 출산/육아 > 유아외출용품,0,,,,,,,,
4,0005000200140001,유아동 > 출산/육아 > 유아외출용품 > 기저귀가방,1,,,,,,,,
4,0005000200140002,유아동 > 출산/육아 > 유아외출용품 > 기타유아외출용품,1,,,,,,,,
4,0005000200140003,유아동 > 출산/육아 > 유아외출용품 > 미아방지용품,1,,,,,,,,
4,0005000200140004,유아동 > 출산/육아 > 유아외출용품 > 슬링,1,,,,,,,,
4,0005000200140005,유아동 > 출산/육아 > 유아외출용품 > 아기띠,1,,,,,,,,
4,0005000200140006,유아동 > 출산/육아 > 유아외출용품 > 아기띠워머,1,,,,,,,,
4,0005000200140007,유아동 > 출산/육아 > 유아외출용품 > 유아보온보냉용품,1,,,,,,,,
4,0005000200140008,유아동 > 출산/육아 > 유아외출용품 > 포대기,1,,,,,,,,
4,0005000200140009,유아동 > 출산/육아 > 유아외출용품 > 힙시트,1,,,,,,,,
3,000500020015,유아동 > 출산/육아 > 유아위생용품,0,,,,,,,,
4,0005000200150001,유아동 > 출산/육아 > 유아위생용품 > 유아마스크,1,,,,,,,,
4,0005000200150002,유아동 > 출산/육아 > 유아위생용품 > 유아면봉,1,,,,,,,,
4,0005000200150003,유아동 > 출산/육아 > 유아위생용품 > 유아변기/커버,1,,,,,,,,
4,0005000200150004,유아동 > 출산/육아 > 유아위생용품 > 유아손세정제,1,,,,,,,,
4,0005000200150005,유아동 > 출산/육아 > 유아위생용품 > 유아손톱가위/손톱깎이,1,,,,,,,,
4,0005000200150006,유아동 > 출산/육아 > 유아위생용품 > 유아항균팩,1,,,,,,,,
4,0005000200150007,유아동 > 출산/육아 > 유아위생용품 > 유아해열시트,1,,,,,,,,
4,0005000200150008,유아동 > 출산/육아 > 유아위생용품 > 제균스프레이,1,,,,,,,,
4,0005000200150009,유아동 > 출산/육아 > 유아위생용품 > 콧물흡입기,1,,,,,,,,
3,000500020016,유아동 > 출산/육아 > 이유식/유아간식,0,,,,,,,,
4,0005000200160001,유아동 > 출산/육아 > 이유식/유아간식 > 기타이유식/유아간식,1,,,,,,,,
4,0005000200160002,유아동 > 출산/육아 > 이유식/유아간식 > 유아과자,1,,,,,,,,
4,0005000200160003,유아동 > 출산/육아 > 이유식/유아간식 > 유아우유/두유,1,,,,,,,,
4,0005000200160004,유아동 > 출산/육아 > 이유식/유아간식 > 유아음료,1,,,,,,,,
4,0005000200160005,유아동 > 출산/육아 > 이유식/유아간식 > 유아치즈/유제품,1,,,,,,,,
4,0005000200160006,유아동 > 출산/육아 > 이유식/유아간식 > 유아퓨레,1,,,,,,,,
4,0005000200160007,유아동 > 출산/육아 > 이유식/유아간식 > 이유식,1,,,,,,,,
3,000500020017,유아동 > 출산/육아 > 이유식용품,0,,,,,,,,
4,0005000200170001,유아동 > 출산/육아 > 이유식용품 > 과즙망,1,,,,,,,,
4,0005000200170002,유아동 > 출산/육아 > 이유식용품 > 기타이유식용품,1,,,,,,,,
4,0005000200170003,유아동 > 출산/육아 > 이유식용품 > 유아빨대컵,1,,,,,,,,
4,0005000200170004,유아동 > 출산/육아 > 이유식용품 > 유아스푼/포크,1,,,,,,,,
4,0005000200170005,유아동 > 출산/육아 > 이유식용품 > 유아식기,1,,,,,,,,
4,0005000200170006,유아동 > 출산/육아 > 이유식용품 > 유아젓가락,1,,,,,,,,
4,0005000200170007,유아동 > 출산/육아 > 이유식용품 > 이유식보관용기,1,,,,,,,,
4,0005000200170008,유아동 > 출산/육아 > 이유식용품 > 이유식조리기,1,,,,,,,,
4,0005000200170009,유아동 > 출산/육아 > 이유식용품 > 턱받이,1,,,,,,,,
3,000500020018,유아동 > 출산/육아 > 임부복,0,,,,,,,,
4,0005000200180001,유아동 > 출산/육아 > 임부복 > 기타임부복,1,,,,,,,,
4,0005000200180002,유아동 > 출산/육아 > 임부복 > 수유브라,1,,,,,,,,
4,0005000200180003,유아동 > 출산/육아 > 임부복 > 수유원피스,1,,,,,,,,
4,0005000200180004,유아동 > 출산/육아 > 임부복 > 수유티셔츠,1,,,,,,,,
4,0005000200180005,유아동 > 출산/육아 > 임부복 > 임산부가디건,1,,,,,,,,
